funcJ2
-1.19651	20	5910	20	0	69	7.56996	(1.88158,0.894735,0)
-1.19073	19	5670	19	0	67	7.54967	(1.87844,0.897248,0)
-1.2073	87	27510	93	0	335	7.60813	(1.88748,0.890018,0)
-1.20763	76	22860	80	0	287	7.60929	(1.88766,0.889874,0)
-1.19054	72	20130	76	0	277	7.54902	(1.87834,0.897329,0)
-1.19153	62	18810	64	0	229	7.55249	(1.87888,0.896899,0)
-1.20506	115	34530	118	0	427	7.60016	(1.88625,0.891002,0)
-1.20057	95	26340	95	0	349	7.58428	(1.8838,0.892963,0)
-1.20612	33	9840	33	0	116	7.60394	(1.88683,0.890535,0)
-1.19219	26	10770	35	0	117	7.55481	(1.87924,0.896612,0)
-1.19366	37	14250	48	0	170	7.55995	(1.88003,0.895974,0)
-1.20244	24	9900	34	0	116	7.59089	(1.88482,0.892147,0)
-1.20538	81	24240	86	0	324	7.60131	(1.88643,0.890859,0)
-1.20912	43	12870	47	0	166	7.61459	(1.88847,0.889221,0)
-1.20707	19	6630	19	0	70	7.60732	(1.88735,0.890118,0)
-1.20732	71	24300	83	0	280	7.6082	(1.88749,0.890009,0)
-1.19	47	14280	49	0	169	7.54714	(1.87805,0.897562,0)
-1.20677	76	23040	79	0	292	7.60622	(1.88718,0.890254,0)
-1.19713	78	22950	83	0	293	7.57215	(1.88192,0.894463,0)
-1.20904	113	33600	115	0	425	7.61432	(1.88843,0.889254,0)
-1.20598	133	35040	134	0	490	7.60342	(1.88675,0.890599,0)
-1.19486	20	6360	20	0	67	7.56416	(1.88068,0.895453,0)
-1.20951	119	35160	125	0	466	7.61598	(1.88869,0.889049,0)
-1.19462	62	17640	63	0	226	7.56331	(1.88055,0.895559,0)
-1.20229	70	18210	72	0	261	7.59037	(1.88474,0.892211,0)
-1.19232	39	14580	46	0	162	7.55526	(1.87931,0.896556,0)
-1.20906	89	25500	90	0	328	7.61437	(1.88844,0.889249,0)
-1.20954	31	10080	31	0	105	7.61607	(1.8887,0.889039,0)
-1.20265	70	20610	76	0	278	7.59164	(1.88493,0.892054,0)
funcJ14
1.01291	96	18304620	105	61	65	0	(1.11364,0)
1.00024	118	19505820	129	65	69	0	(1.01557,0)
1.01438	128	19806630	142	66	68	0	(0.880085,0)
1.00722	90	14404410	101	48	56	0	(1.08496,0)
1.00963	79	15603450	84	52	59	0	(1.09814,0)
1.00587	124	17405730	125	58	65	0	(0.923387,0)
1.00281	111	12606330	126	42	52	0	(0.946963,0)
1.00884	57	13502550	67	45	49	0	(0.905989,0)
1.00076	100	20404530	111	68	74	0	(0.972462,0)
1.0018	32	10501890	49	35	35	0	(0.957601,0)
1.00355	64	16502250	65	55	56	0	(1.05955,0)
1.00617	150	18907350	155	63	67	0	(0.921456,0)
1.00021	120	22505100	126	75	85	0	(0.985564,0)
1.01903	42	12301620	49	41	44	0	(0.862056,0)
1.0002	20	5100720	20	17	17	0	(0.98578,0)
1.00744	63	13802400	63	46	47	0	(0.913717,0)
1.00432	39	12301650	48	41	41	0	(0.934287,0)
1.00252	49	12901650	49	43	43	0	(1.05017,0)
1.01824	103	11105550	112	37	43	0	(1.13505,0)
1.01043	81	11403690	82	38	44	0	(0.897869,0)
1.01113	30	7801320	35	26	26	0	(1.10548,0)
1.00611	58	12902730	66	43	46	0	(0.921841,0)
1.00147	67	12002760	68	40	45	0	(1.03837,0)
1.01164	105	16805430	118	56	61	0	(0.892119,0)
1.01238	88	18604350	103	62	63	0	(1.11127,0)
1.00001	61	12302520	62	41	44	0	(0.996959,0)
1.00012	55	11102460	61	37	41	0	(0.989241,0)
1.00002	113	16505940	126	55	64	0	(0.995514,0)
1.00009	106	10505310	106	35	40	0	(1.00957,0)
1.00912	88	15304020	91	51	57	0	(1.09551,0)
1.00284	129	17106840	142	57	64	0	(0.946732,0)
1.00022	101	12905430	112	43	47	0	(1.01486,0)
1.0008	87	15903720	87	53	59	0	(1.0282,0)
1.01331	85	18303390	88	61	64	0	(0.884636,0)
1.0187	29	10201200	37	34	34	0	(0.863245,0)
1.00004	144	19206900	148	64	72	0	(1.00633,0)
1.00027	137	19206780	147	64	71	0	(1.01635,0)
1.00545	78	14704140	93	49	55	0	(1.07383,0)
1.00019	132	17706900	145	59	67	0	(1.01386,0)
1.01285	48	12902190	60	43	48	0	(1.11336,0)
1.00062	126	20706000	135	69	77	0	(0.975116,0)
1.00071	39	10801920	51	36	41	0	(0.973278,0)
1.00012	113	12006090	121	40	46	0	(0.988922,0)
1.01285	88	18304470	103	61	65	0	(1.11337,0)
1.00528	71	14703420	82	49	52	0	(0.927317,0)
1.00365	94	17404320	101	58	63	0	(0.939618,0)
1.0152	113	19205040	117	64	70	0	(1.1233,0)
1.00008	143	19206990	148	64	72	0	(1.00922,0)
1.00006	104	16205220	114	54	61	0	(0.992387,0)
1.00184	102	15004950	110	50	55	0	(0.957067,0)
funcJ16
5.01579	34	5700	44	0	69	3.5631	(1.05619,3.11238)
5.0031	17	3660	29	0	45	3.80333	(1.02489,3.04979)
5.05478	32	3840	32	0	50	3.20643	(1.10468,3.20935)
5.00958	16	2160	16	0	25	3.65755	(1.04376,3.08753)
5.03219	13	1800	13	0	21	3.38385	(1.08024,3.16047)
5.01237	38	5400	44	0	72	3.61197	(1.04974,3.09948)
5.02003	39	6330	47	0	72	3.50973	(1.06329,3.12657)
5.02644	17	2790	17	0	31	3.43942	(1.07272,3.14543)
5.00214	33	3870	34	0	50	3.83609	(1.0207,3.04141)
5	24	3900	31	0	52	4.00482	(0.999398,2.9988)
5.00041	53	6330	53	0	85	3.92793	(1.00905,3.0181)
5.00656	12	3270	25	0	40	3.71541	(1.03623,3.07246)
